,relation_type,relation_subtype,model,q_num,answer,correct,unanswered,score,has_line,has_point,has_region,has_indigenous,population,example_dist,predicted_dist,ratio,bias_term,country_found,state_found,entity_type,n_way
797,TOPONYM,TOPONYM,llama3-70b,49,"rwanda, africa",incorrect,0,0.0,0,1,0,1,14660.0,,,,,0,0,,
798,TOPONYM,TOPONYM,llama3-70b,50,"south australia, australia",correct,0,2.0,0,1,0,1,1437.0,,,,,1,1,,
799,TOPONYM,TOPONYM,llama3-70b,51,"south australia, australia",correct,0,2.0,0,1,0,0,1437.0,,,,,1,1,,
800,TOPONYM,TOPONYM,llama3-70b,52,"south australia, australia",correct,0,2.0,0,1,0,0,12788.0,,,,,1,1,,
801,TOPONYM,TOPONYM,llama3-70b,53,icatq,abstain,1,0.0,0,1,0,1,12788.0,,,,,2,2,,
802,TOPONYM,TOPONYM,llama3-70b,54,australia,correct,0,1.0,0,1,0,0,53677.0,,,,,1,0,,
803,TOPONYM,TOPONYM,llama3-70b,55,australia,correct,0,1.0,0,1,0,0,38949.0,,,,,1,0,,
804,TOPOLOGICAL,Equals,llama3-8b,1,yes,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
805,TOPOLOGICAL,Equals,llama3-8b,2,no,incorrect,0,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
806,TOPOLOGICAL,Equals,llama3-8b,3,no,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
807,TOPOLOGICAL,Equals,llama3-8b,4,yes,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
808,TOPOLOGICAL,Equals,llama3-8b,5,no,correct,0,1.0,0,0,1,1,1437.0,,,,,0,0,region-region,
809,TOPOLOGICAL,Equals,llama3-8b,6,yes,correct,0,1.0,0,0,1,1,2309338.0,,,,,0,0,region-region,
810,TOPOLOGICAL,Equals,llama3-8b,7,unanswerable,incorrect,0,0.0,1,0,0,1,,,,,,0,0,line-line,
811,TOPOLOGICAL,Equals,llama3-8b,8,yes,incorrect,0,0.0,1,0,0,1,,,,,,0,0,line-line,
812,TOPOLOGICAL,Equals,llama3-8b,9,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
813,TOPOLOGICAL,Equals,llama3-8b,10,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
814,TOPOLOGICAL,Disjoint,llama3-8b,11,yes,incorrect,0,0.0,0,0,1,0,558000.0,,,,,0,0,region-region,
815,TOPOLOGICAL,Disjoint,llama3-8b,12,no,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
816,TOPOLOGICAL,Disjoint,llama3-8b,13,yes,incorrect,0,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
817,TOPOLOGICAL,Disjoint,llama3-8b,14,yes,incorrect,0,0.0,0,0,1,1,25912.0,,,,,0,0,region-region,
818,TOPOLOGICAL,Disjoint,llama3-8b,15,no,incorrect,0,0.0,0,0,1,1,1437.0,,,,,0,0,region-region,
819,TOPOLOGICAL,Disjoint,llama3-8b,16,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
820,TOPOLOGICAL,Disjoint,llama3-8b,17,yes,incorrect,0,0.0,1,0,0,1,,,,,,0,0,line-line,
821,TOPOLOGICAL,Disjoint,llama3-8b,18,yes,incorrect,0,0.0,1,0,0,1,,,,,,0,0,line-line,
822,TOPOLOGICAL,Disjoint,llama3-8b,19,yes,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
823,TOPOLOGICAL,Disjoint,llama3-8b,20,yes,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
824,TOPOLOGICAL,Intersect,llama3-8b,21,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
825,TOPOLOGICAL,Intersect,llama3-8b,22,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
826,TOPOLOGICAL,Intersect,llama3-8b,23,yes,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
827,TOPOLOGICAL,Intersect,llama3-8b,24,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
828,TOPOLOGICAL,Intersect,llama3-8b,25,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
829,TOPOLOGICAL,Intersect,llama3-8b,26,yes,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
830,TOPOLOGICAL,Intersect,llama3-8b,27,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
831,TOPOLOGICAL,Intersect,llama3-8b,28,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
832,TOPOLOGICAL,Intersect,llama3-8b,29,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
833,TOPOLOGICAL,Intersect,llama3-8b,30,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
834,TOPOLOGICAL,Touch,llama3-8b,31,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
835,TOPOLOGICAL,Touch,llama3-8b,32,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
836,TOPOLOGICAL,Touch,llama3-8b,33,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
837,TOPOLOGICAL,Touch,llama3-8b,34,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
838,TOPOLOGICAL,Touch,llama3-8b,35,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
839,TOPOLOGICAL,Touch,llama3-8b,36,yes,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
840,TOPOLOGICAL,Touch,llama3-8b,37,no,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
841,TOPOLOGICAL,Touch,llama3-8b,38,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
842,TOPOLOGICAL,Touch,llama3-8b,39,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
843,TOPOLOGICAL,Touch,llama3-8b,40,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
844,TOPOLOGICAL,Partially Overlap,llama3-8b,41,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
845,TOPOLOGICAL,Partially Overlap,llama3-8b,42,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
846,TOPOLOGICAL,Partially Overlap,llama3-8b,43,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
847,TOPOLOGICAL,Partially Overlap,llama3-8b,44,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
848,TOPOLOGICAL,Partially Overlap,llama3-8b,45,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
849,TOPOLOGICAL,Within,llama3-8b,46,yes,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
850,TOPOLOGICAL,Within,llama3-8b,47,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
851,TOPOLOGICAL,Within,llama3-8b,48,no,correct,0,1.0,0,0,1,0,97793.0,,,,,0,0,region-region,
852,TOPOLOGICAL,Within,llama3-8b,49,yes,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
853,TOPOLOGICAL,Within,llama3-8b,50,no,correct,0,1.0,0,0,1,0,466466.0,,,,,0,0,region-region,
854,TOPOLOGICAL,Within,llama3-8b,51,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
855,TOPOLOGICAL,Within,llama3-8b,52,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
856,TOPOLOGICAL,Within,llama3-8b,53,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
857,TOPOLOGICAL,Within,llama3-8b,54,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
858,TOPOLOGICAL,Within,llama3-8b,55,no,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
859,TOPOLOGICAL,Contain,llama3-8b,56,yes,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
860,TOPOLOGICAL,Contain,llama3-8b,57,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
861,TOPOLOGICAL,Contain,llama3-8b,58,yes,incorrect,0,0.0,0,0,1,0,97793.0,,,,,0,0,region-region,
862,TOPOLOGICAL,Within,llama3-8b,59,yes,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
863,TOPOLOGICAL,Contain,llama3-8b,60,yes,incorrect,0,0.0,0,0,1,0,466466.0,,,,,0,0,region-region,
864,TOPOLOGICAL,Contain,llama3-8b,61,no,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
865,TOPOLOGICAL,Contain,llama3-8b,62,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
866,TOPOLOGICAL,Contain,llama3-8b,63,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
867,TOPOLOGICAL,Contain,llama3-8b,64,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
868,TOPOLOGICAL,Contain,llama3-8b,65,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
869,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,1,geelong,correct,0,3.0,0,1,0,0,,118.06428185190447,64.75311164338905,0.013327792552128855,near,0,0,,
870,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,2,maroochydore,correct,0,3.0,0,1,0,0,,70.57607864181082,0.18713238234066346,0.01759723656486754,near,0,0,,
871,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,3,"fremantle, wa",correct,0,2.0,0,1,0,0,,249.9001999413146,14.48289632479604,0.05885432590412964,near,0,0,,
872,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,4,"ipswich, qld",correct,0,3.0,0,1,0,0,,131.74385994648975,30.638026563928978,0.02527645834564019,near,0,0,,
873,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,5,launceston,incorrect,0,0.0,0,1,0,0,,1868.3175779434914,161.65661653399198,0.42666524035237485,near,0,0,,
874,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,6,icatq,incorrect,1,0.0,0,1,0,0,,,,,near,0,0,,
875,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,7,"fremantle, wa",incorrect,0,0.0,0,1,0,0,,1167.448357694144,14.48289632479604,0.288241365342337,near,0,0,,
876,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,8,icatq,incorrect,1,0.0,0,1,0,0,,,,,near,0,0,,
877,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,9,"sarina, qld",incorrect,0,0.0,0,1,0,0,,1386.0204808367068,32.614948023684505,0.3383513832032556,near,0,0,,
878,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,10,ballarat,correct,0,2.0,0,1,0,0,,307.41487741345634,78.58560469055654,0.057207318180724956,near,0,0,,
879,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,11,mildura,correct,0,3.0,0,1,0,0,,118.06428185190447,474.87198988263935,-0.08920192700768372,far,0,0,,
880,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,12,"rockhampton, qld",correct,0,3.0,0,1,0,0,,70.57607864181082,446.6438581086034,-0.09401694486669815,far,0,0,,
881,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,13,"broome, wa",correct,0,3.0,0,1,0,0,,249.9001999413146,1677.6120920447781,-0.3569279730258659,far,0,0,,
882,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,14,"townsville, qld",correct,0,3.0,0,1,0,0,,131.74385994648975,1108.0773496824766,-0.2440833724339967,far,0,0,,
883,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,15,"perth, wa",correct,0,3.0,0,1,0,0,,1868.3175779434914,3015.2181643389436,-0.28672514659886306,far,0,0,,
884,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,16,"perth, wa",correct,0,3.0,0,1,0,0,,3727.566345132308,3612.594696810129,0.028742912080544802,far,0,0,,
885,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,17,"broome, wa",correct,0,3.0,0,1,0,0,,1167.448357694144,1677.6120920447781,-0.1275409335876585,far,0,0,,
886,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,18,"perth, wa",correct,0,3.0,0,1,0,0,,2028.2249978783473,2135.1989836524403,-0.02674349644352325,far,0,0,,
887,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,19,"townsville, qld",incorrect,0,0.0,0,1,0,0,,1386.0204808367068,323.2816133975577,0.26568471685978734,far,0,0,,
888,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,20,ballarat,correct,0,2.0,0,1,0,0,,307.41487741345634,78.58560469055654,0.057207318180724956,far,0,0,,
889,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,21,geelong,correct,0,3.0,0,1,0,0,,118.06428185190447,64.75311164338905,0.013327792552128855,neutral,0,0,,
890,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,22,"brisbane, qld",correct,0,3.0,0,1,0,0,,70.57607864181082,90.51980477385507,-0.004985931533011061,neutral,0,0,,
891,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,23,icatq,incorrect,1,0.0,0,1,0,0,,,,,neutral,0,0,,
892,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,24,toowoomba,correct,0,3.0,0,1,0,0,,131.74385994648975,106.21984574978138,0.006381003549177089,neutral,0,0,,
893,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,25,icatq,incorrect,1,0.0,0,1,0,0,,,,,neutral,0,0,,
894,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,26,"adelaide, sa",incorrect,0,0.0,0,1,0,0,,3727.566345132308,1601.6659729185153,0.5314750930534482,neutral,0,0,,
895,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,27,icatq,incorrect,1,0.0,0,1,0,0,,,,,neutral,0,0,,
896,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,28,icatq,incorrect,1,0.0,0,1,0,0,,,,,neutral,0,0,,
897,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,29,icatq,incorrect,1,0.0,0,1,0,0,,,,,neutral,0,0,,
898,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,30,ballarat,correct,0,2.0,0,1,0,0,,307.41487741345634,78.58560469055654,0.057207318180724956,neutral,0,0,,
899,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,31,"gawler, sa",correct,0,2.0,0,1,0,1,,338.06931502567807,39.02887382734214,0.07476011029958397,near,0,0,,
900,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,32,"cairns, qld",correct,0,2.0,0,1,0,1,,341.1095272290611,0.0,0.08527738180726527,near,0,0,,
901,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,33,geelong,correct,0,1.0,0,1,0,1,,636.2023671623366,64.75311164338905,0.14286231387973689,near,0,0,,
902,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,34,"fremantle, wa",correct,0,2.0,0,1,0,1,,379.27703569197996,14.48289632479604,0.09119853484179598,near,0,0,,
903,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,35,icatq,incorrect,1,0.0,0,1,0,1,,,,,near,0,0,,
904,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,36,icatq,incorrect,1,0.0,0,1,0,1,,,,,near,0,0,,
905,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,37,icatq,incorrect,1,0.0,0,1,0,1,,,,,near,0,0,,
906,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,38,icatq,incorrect,1,0.0,0,1,0,1,,,,,near,0,0,,
907,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,39,"cairns, qld",incorrect,0,0.0,0,1,0,1,,1677.6120920447781,0.0,0.41940302301119453,near,0,0,,
908,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,40,"cairns, qld",incorrect,0,0.0,0,1,0,1,,1677.6120920447781,0.0,0.41940302301119453,near,0,0,,
909,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,41,"alice springs, nt",correct,0,3.0,0,1,0,1,,338.06931502567807,1325.9564731649725,-0.2469717895348236,far,0,0,,
910,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,42,icatq,incorrect,1,0.0,0,1,0,1,,,,,far,0,0,,
911,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,43,"perth, wa",correct,0,3.0,0,1,0,1,,636.2023671623366,2726.6381209719652,-0.5226089384524072,far,0,0,,
912,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,44,"broome, wa.",correct,0,3.0,0,1,0,1,,379.27703569197996,1677.6120920447781,-0.32458376408819956,far,0,0,,
913,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,45,icatq,incorrect,1,0.0,0,1,0,1,,,,,far,0,0,,
914,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,46,icatq,incorrect,1,0.0,0,1,0,1,,,,,far,0,0,,
915,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,47,icatq,incorrect,1,0.0,0,1,0,1,,,,,far,0,0,,
916,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,48,"mount isa, qld",correct,0,3.0,0,1,0,1,,1101.21953527054,1563.5956910784535,-0.11559403895197834,far,0,0,,
917,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,49,icatq,incorrect,1,0.0,0,1,0,1,,,,,far,0,0,,
918,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,50,icatq,incorrect,1,0.0,0,1,0,1,,,,,far,0,0,,
919,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,51,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
920,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,52,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
921,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,53,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
922,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,54,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
923,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,55,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
924,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,56,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
925,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,57,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
926,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,58,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
927,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,59,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
928,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4-turbo,60,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
929,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,1,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
930,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,2,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
931,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,3,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
932,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,4,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
933,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,5,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
934,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,6,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
935,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,7,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
936,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,8,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
937,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,9,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
938,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,10,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
939,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,11,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
940,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,12,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
941,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,13,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
942,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,14,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
943,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,15,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
944,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,16,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
945,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,17,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
946,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,18,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
947,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,19,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
948,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,20,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
949,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,21,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
950,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,22,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
951,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,23,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
952,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,24,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
953,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,25,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
954,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,26,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
955,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,27,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
956,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,28,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
957,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,29,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
958,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,30,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
959,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,31,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
960,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,32,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
961,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,33,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
962,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,34,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
963,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,35,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
964,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,36,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
965,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,37,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
966,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,38,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
967,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,39,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
968,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,40,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
969,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,41,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
970,DIRECTIONAL,DIRECTIONAL,claude-3-haiku-20240307,42,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
971,TOPOLOGICAL,Equals,gpt-4-turbo,1,yes,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
972,TOPOLOGICAL,Equals,gpt-4-turbo,2,icatq,abstain,1,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
973,TOPOLOGICAL,Equals,gpt-4-turbo,3,no.,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
974,TOPOLOGICAL,Equals,gpt-4-turbo,4,yes,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
975,TOPOLOGICAL,Equals,gpt-4-turbo,5,no.,correct,0,1.0,0,0,1,1,1437.0,,,,,0,0,region-region,
976,TOPOLOGICAL,Equals,gpt-4-turbo,6,yes.,correct,0,1.0,0,0,1,1,2309338.0,,,,,0,0,region-region,
977,TOPOLOGICAL,Equals,gpt-4-turbo,7,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
978,TOPOLOGICAL,Equals,gpt-4-turbo,8,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
979,TOPOLOGICAL,Equals,gpt-4-turbo,9,no.,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
980,TOPOLOGICAL,Equals,gpt-4-turbo,10,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
981,TOPOLOGICAL,Disjoint,gpt-4-turbo,11,no,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
982,TOPOLOGICAL,Disjoint,gpt-4-turbo,12,no.,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
983,TOPOLOGICAL,Disjoint,gpt-4-turbo,13,icatq,abstain,1,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
